Invoice ID,Branch,City,Customer,Gender,Product lin,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross marg,gross inco,Rating
778-34-25,A,Yangon,Member,Female,Electronic,,8,19.448,408.408,1/24/2019,10:57,Cash,388.96,4.761905,19.448,5
499-27-77,B,Mandalay,Normal,Female,Food and b,,8,21.284,446.964,3/14/2019,16:45,Ewallet,425.68,4.761905,21.284,5
477-59-24,C,Naypyitaw,Normal,Female,Fashion ac,,7,15.904,333.984,1/23/2019,11:15,Cash,318.08,4.761905,15.904,9.2
832-51-67,A,Yangon,Normal,Male,Food and b,,8,13.552,284.592,1/19/2019,20:29,Ewallet,271.04,4.761905,13.552,9.6
869-11-30,B,Mandalay,Member,Male,Health and,,4,19.232,403.872,1/27/2019,20:03,Credit card,384.64,4.761905,19.232,8.4
190-59-39,B,Mandalay,Member,Male,Food and b,,5,11.79,247.59,########,14:35,Credit card,235.8,4.761905,11.79,6
366-43-68,B,Mandalay,Normal,Male,Electronic,,4,10.578,222.138,3/25/2019,16:32,Ewallet,211.56,4.761905,10.578,6.7
186-43-89,A,Yangon,Member,Female,Home and,,2,4.768,100.128,2/24/2019,10:10,Credit card,95.36,4.761905,4.768,4.1
784-21-92,C,Naypyitaw,Member,Male,Sports and,,1,0.5085,10.6785,########,14:15,Cash,10.17,4.761905,0.5085,5.9
276-75-68,A,Yangon,Normal,Female,Health and,,3,10.3065,216.4365,########,10:05,Cash,206.13,4.761905,10.3065,8.7
109-86-43,B,Mandalay,Member,Female,Sports and,,7,21.028,441.588,2/14/2019,11:36,Credit card,420.56,4.761905,21.028,4.5
569-76-27,A,Yangon,Member,Female,Sports and,,4,4.402,92.442,1/29/2019,18:15,Credit card,88.04,4.761905,4.402,6.6
222-42-02,B,Mandalay,Member,Female,Health and,,9,32.4495,681.4395,1/28/2019,13:53,Credit card,648.99,4.761905,32.4495,7.7
760-53-92,A,Yangon,Member,Male,Fashion ac,,3,6.192,130.032,3/26/2019,18:37,Credit card,123.84,4.761905,6.192,8.5
538-22-03,C,Naypyitaw,Normal,Male,Electronic,,10,32.475,681.975,3/24/2019,18:27,Cash,649.5,4.761905,32.475,5.2
416-17-99,A,Yangon,Member,Female,Electronic,,10,37.11,779.31,########,14:42,Credit card,742.2,4.761905,37.11,4.3
237-44-61,A,Yangon,Normal,Male,Electronic,,8,4.224,88.704,1/24/2019,17:43,Cash,84.48,4.761905,4.224,7.6
636-17-03,B,Mandalay,Normal,Male,Health and,,4,12.514,262.794,2/25/2019,18:37,,250.28,4.761905,12.514,9.5
343-75-93,B,Mandalay,Member,Female,Sports and,,8,4.74,99.54,########,16:34,Cash,94.8,4.761905,4.74,4.1
528-14-94,A,Yangon,Member,Male,Health and,,1,4.565,95.865,2/14/2019,14:42,Ewallet,91.3,4.761905,4.565,9.2
427-45-92,B,Mandalay,Member,Female,Home and,,7,14.2555,299.3655,########,11:01,Ewallet,285.11,4.761905,14.2555,5.4
807-34-37,A,Yangon,Normal,Male,Fashion ac,,1,2.619,54.999,3/26/2019,19:44,Cash,52.38,4.761905,2.619,5.8
288-62-10,A,Yangon,Member,Male,Fashion ac,,5,9.635,202.335,########,13:34,Ewallet,192.7,4.761905,9.635,5.6
670-71-73,B,Mandalay,Normal,Male,Sports and,,6,13.389,281.169,########,20:08,Credit card,267.78,4.761905,13.389,5.1
660-29-70,C,Naypyitaw,Normal,Male,Electronic,,10,27.935,586.635,1/15/2019,15:01,Cash,558.7,4.761905,27.935,5.8
271-77-87,C,Naypyitaw,Member,Female,Sports and,,6,8.766,184.086,########,11:40,Ewallet,175.32,4.761905,8.766,5
497-36-09,A,Yangon,Normal,Male,Fashion ac,,3,7.791,163.611,2/15/2019,15:21,Cash,155.82,4.761905,7.791,7.9
291-59-13,B,Mandalay,Normal,Male,Electronic,,1,3.015,63.315,2/28/2019,17:38,Cash,60.3,4.761905,3.015,6
860-73-64,A,Yangon,Member,Female,Sports and,,2,3.947,82.887,########,16:16,Credit card,78.94,4.761905,3.947,5
549-23-90,C,Naypyitaw,Member,Female,Food and b,,2,1.487,31.227,2/13/2019,18:15,Credit card,29.74,4.761905,1.487,8.9
896-34-09,A,Yangon,Normal,Male,Fashion ac,,1,1.066,22.386,1/26/2019,12:43,Cash,21.32,4.761905,1.066,5.9
804-38-39,A,Yangon,Member,Male,Electronic,,3,14.067,295.407,1/30/2019,11:32,Credit card,281.34,4.761905,14.067,5.9
585-90-02,A,Yangon,Member,Male,Electronic,,1,3.663,76.923,1/27/2019,18:08,Ewallet,73.26,4.761905,3.663,9.7
862-29-59,C,Naypyitaw,Normal,Female,Sports and,,1,1.119,23.499,1/30/2019,17:08,Credit card,22.38,4.761905,1.119,8.6
845-94-68,C,Naypyitaw,Member,Female,Food and b,,9,32.796,688.716,########,19:38,Cash,655.92,4.761905,32.796,4
125-45-22,A,Yangon,Normal,Female,Fashion ac,,6,29.73,624.33,1/19/2019,13:11,Cash,594.6,4.761905,29.73,4.2
843-73-47,A,Yangon,Normal,Male,Fashion ac,,1,3.705,77.805,1/25/2019,11:05,Cash,74.1,4.761905,3.705,9.2
409-33-97,A,Yangon,Normal,Female,Fashion ac,,2,9.848,206.808,2/19/2019,10:12,Ewallet,196.96,4.761905,9.848,9.2
658-66-39,C,Naypyitaw,Normal,Male,Health and,,7,18.6165,390.9465,1/14/2019,15:42,Ewallet,372.33,4.761905,18.6165,5
866-70-28,B,Mandalay,Normal,Female,Electronic,,10,26.395,554.295,2/25/2019,11:58,Ewallet,527.9,4.761905,26.395,10
160-22-26,A,Yangon,Member,Female,Health and,,5,23.9875,503.7375,1/23/2019,14:21,Ewallet,479.75,4.761905,23.9875,8.8
895-03-66,B,Mandalay,Normal,Female,Fashion ac,,9,16.4295,345.0195,2/16/2019,10:52,Cash,328.59,4.761905,16.4295,4.2
770-42-89,B,Mandalay,Normal,Male,Food and b,,8,8.448,177.408,########,19:31,Cash,168.96,4.761905,8.448,6.3
748-45-28,A,Yangon,Member,Female,Home and,,4,5.662,118.902,########,18:35,Cash,113.24,4.761905,5.662,8.2
234-36-24,B,Mandalay,Normal,Male,Health and,,6,17.277,362.817,2/15/2019,13:51,Cash,345.54,4.761905,17.277,5.1
316-66-30,A,Yangon,Member,Female,Food and b,,9,21.4335,450.1035,1/23/2019,12:35,Cash,428.67,4.761905,21.4335,5
848-95-62,C,Naypyitaw,Member,Female,Home and,,1,4.3135,90.5835,2/20/2019,13:24,Ewallet,86.27,4.761905,4.3135,7
840-76-59,A,Yangon,Member,Male,Sports and,,2,1.276,26.796,########,18:06,Ewallet,25.52,4.761905,1.276,7.8
152-03-42,B,Mandalay,Normal,Female,Home and,,9,5.076,106.596,3/17/2019,11:55,Credit card,101.52,4.761905,5.076,4.3
533-66-55,B,Mandalay,Normal,Female,Home and,,7,17.8745,375.3645,########,11:42,Cash,357.49,4.761905,17.8745,7
124-31-14,A,Yangon,Member,Female,Electronic,,3,11.9385,250.7085,########,14:30,Cash,238.77,4.761905,11.9385,6.6
176-78-11,C,Naypyitaw,Member,Male,Health and,,3,5.0715,106.5015,1/26/2019,15:11,Ewallet,101.43,4.761905,5.0715,7.3
361-59-05,B,Mandalay,Member,Male,Sports and,,8,36.212,760.452,3/15/2019,14:48,Credit card,724.24,4.761905,36.212,6.5
101-81-40,C,Naypyitaw,Member,Female,Health and,,2,6.282,131.922,1/17/2019,12:36,Ewallet,125.64,4.761905,6.282,4.9
631-34-18,C,Naypyitaw,Member,Male,Food and b,,3,3.6465,76.5765,########,19:09,Credit card,72.93,4.761905,3.6465,4.3
852-82-27,A,Yangon,Normal,Male,Sports and,,4,12.918,271.278,########,13:35,Ewallet,258.36,4.761905,12.918,9.3
873-14-63,A,Yangon,Member,Male,Food and b,,7,8.687,182.427,2/16/2019,10:33,Credit card,173.74,4.761905,8.687,7.1
584-66-40,C,Naypyitaw,Normal,Male,Fashion ac,,1,2.825,59.325,3/13/2019,15:45,Ewallet,56.5,4.761905,2.825,9.6
544-55-95,B,Mandalay,Member,Female,Electronic,,10,10.715,225.015,1/28/2019,11:51,Cash,214.3,4.761905,10.715,6.2
166-19-25,A,Yangon,Member,Male,Sports and,,6,26.718,561.078,1/18/2019,17:26,Cash,534.36,4.761905,26.718,9.9
737-88-58,A,Yangon,Member,Male,Home and lifestyle,,4,4.658,97.818,3/19/2019,11:52,Credit card,93.16,4.761905,4.658,5.9
154-87-73,C,Naypyitaw,Normal,Male,Home and,,8,26.104,548.184,3/15/2019,14:04,Ewallet,522.08,4.761905,26.104,6.3
885-56-03,C,Naypyitaw,Member,Male,Fashion ac,,1,2.6175,54.9675,########,17:49,Cash,52.35,4.761905,2.6175,4
608-05-38,B,Mandalay,Member,Male,Electronic,,1,1.9875,41.7375,2/25/2019,20:19,Cash,39.75,4.761905,1.9875,6.1
448-61-37,A,Yangon,Normal,Female,Electronic,,8,36.008,756.168,3/21/2019,16:08,Credit card,720.16,4.761905,36.008,4.5
761-49-04,B,Mandalay,Member,Female,Electronic,,8,4.84,101.64,1/19/2019,10:17,Ewallet,96.8,4.761905,4.84,8.6
490-95-00,B,Mandalay,Member,Female,Food and b,,10,16.605,348.705,########,14:25,Ewallet,332.1,4.761905,16.605,6
115-38-73,C,Naypyitaw,Member,Female,Fashion ac,,8,4.072,85.512,3/30/2019,12:51,Credit card,81.44,4.761905,4.072,9.5
311-13-69,B,Mandalay,Member,Male,Sports and,,10,15.995,335.895,2/20/2019,15:18,Credit card,319.9,4.761905,15.995,9.9
291-55-65,A,Yangon,Member,Female,Home and,,6,10.326,216.846,3/30/2019,12:45,Ewallet,206.52,4.761905,10.326,7.5
548-48-31,A,Yangon,Member,Female,Food and b,,2,8.334,175.014,3/19/2019,13:37,Cash,166.68,4.761905,8.334,7.6
460-93-58,A,Yangon,Normal,Male,Sports and,,7,15.953,335.013,1/13/2019,10:03,Cash,319.06,4.761905,15.953,5
325-89-42,A,Yangon,Member,Male,Food and b,,1,4.395,92.295,########,19:42,Ewallet,87.9,4.761905,4.395,6.7
884-80-60,A,Yangon,Member,Female,Electronic,,10,36.735,771.435,3/23/2019,13:14,Ewallet,734.7,4.761905,36.735,9.5
137-74-87,C,Naypyitaw,Normal,Female,Fashion ac,,8,4.876,102.396,3/13/2019,12:47,Ewallet,97.52,4.761905,4.876,6.8
880-46-57,A,Yangon,Member,Male,Sports and,,10,38.46,807.66,3/17/2019,19:53,Ewallet,769.2,4.761905,38.46,5.6
389-70-23,C,Naypyitaw,Normal,Female,Health and,,5,20.915,439.215,2/21/2019,10:26,Cash,418.3,4.761905,20.915,7.2
114-35-52,B,Mandalay,Normal,Female,Electronic,,8,23.164,486.444,########,15:06,Cash,463.28,4.761905,23.164,8.1
607-76-62,C,Naypyitaw,Member,Female,Fashion ac,,5,23.1225,485.5725,########,16:35,Credit card,462.45,4.761905,23.1225,8.6
715-20-16,B,Mandalay,Normal,Male,Electronic,,5,7.095,148.995,########,20:57,Cash,141.9,4.761905,7.095,9.4
811-35-10,B,Mandalay,Member,Male,Electronic,,6,15.135,317.835,########,15:16,Credit card,302.7,4.761905,15.135,8.9
699-88-19,B,Mandalay,Normal,Male,Health and,,8,39.664,832.944,1/28/2019,17:47,Credit card,793.28,4.761905,39.664,4.2
781-84-80,C,Naypyitaw,Normal,Male,Fashion ac,,7,21.259,446.439,1/18/2019,16:23,Ewallet,425.18,4.761905,21.259,5
409-49-69,C,Naypyitaw,Member,Female,Food and b,,6,14.181,297.801,########,10:17,Cash,283.62,4.761905,14.181,8.8
725-54-06,C,Naypyitaw,Member,Male,Health and,,7,29.96,629.16,########,13:50,Cash,599.2,4.761905,29.96,5.3
146-09-54,A,Yangon,Member,Male,Food and b,,9,15.768,331.128,########,19:17,Ewallet,315.36,4.761905,15.768,4.6
377-79-75,C,Naypyitaw,Member,Female,Electronic,,9,20.178,423.738,1/14/2019,14:00,Credit card,403.56,4.761905,20.178,7.5
509-10-05,B,Mandalay,Normal,Male,Home and,,4,9.194,193.074,########,12:02,Ewallet,183.88,4.761905,9.194,5.1
595-94-99,A,Yangon,Member,Female,Health and,,5,6.9325,145.5825,3/26/2019,20:21,Credit card,138.65,4.761905,6.9325,4.2
865-41-90,A,Yangon,Normal,Male,Food and b,,7,4.0355,84.7455,1/28/2019,17:35,Cash,80.71,4.761905,4.0355,8.1
545-07-85,C,Naypyitaw,Normal,Female,Health and,,2,5.832,122.472,2/14/2019,12:42,Ewallet,116.64,4.761905,5.832,6
118-62-18,C,Naypyitaw,Member,Female,Home and,,4,15.676,329.196,3/24/2019,17:56,Cash,313.52,4.761905,15.676,7.9
450-42-33,C,Naypyitaw,Normal,Male,Health and,,10,42.305,888.405,########,18:58,Credit card,846.1,4.761905,42.305,8.8
851-98-35,B,Mandalay,Normal,Female,Health and,,5,20.72,435.12,3/24/2019,14:08,Credit card,414.4,4.761905,20.72,6.6
186-71-51,A,Yangon,Member,Female,Food and b,,2,7.954,167.034,3/27/2019,16:30,Ewallet,159.08,4.761905,7.954,6.2
624-01-83,B,Mandalay,Normal,Female,Home and,,10,24.505,514.605,1/27/2019,10:44,Credit card,490.1,4.761905,24.505,4.2
313-66-99,B,Mandalay,Member,Female,Food and b,,3,4.3725,91.8225,3/27/2019,20:29,Credit card,87.45,4.761905,4.3725,7.3
151-27-84,C,Naypyitaw,Normal,Female,Electronic,,4,11.226,235.746,1/19/2019,11:43,Ewallet,224.52,,11.226,8.6
453-33-64,A,Yangon,Normal,Female,Home and,,8,37.248,782.208,########,10:09,Cash,744.96,4.761905,37.248,6.8
522-57-83,A,Yangon,Member,Male,Fashion ac,,8,20.536,431.256,1/31/2019,10:00,Ewallet,410.72,4.761905,20.536,7.6
459-45-23,A,Yangon,Member,Female,Food and b,,3,14.94,313.74,2/25/2019,18:45,Cash,298.8,4.761905,14.94,5.8
717-96-41,C,Naypyitaw,Normal,Female,Electronic,,6,10.647,223.587,########,12:40,Cash,212.94,4.761905,10.647,4.1
722-13-21,C,Naypyitaw,Member,Male,Sports and,,1,2.1425,44.9925,3/14/2019,15:36,Credit card,42.85,4.761905,2.1425,9.3
749-81-81,A,Yangon,Normal,Female,Fashion ac,,4,18.934,397.614,########,12:04,Cash,378.68,4.761905,18.934,6.8
777-67-24,B,Mandalay,Normal,Male,Home and,,3,10.3455,217.2555,2/22/2019,11:26,Ewallet,206.91,4.761905,10.3455,8.7
636-98-33,B,Mandalay,Member,Female,Electronic,,3,3.939,82.719,########,12:36,Ewallet,78.78,4.761905,3.939,6.3
246-55-69,C,Naypyitaw,Member,Female,Home and,,9,16.1055,338.2155,########,15:06,Credit card,322.11,4.761905,16.1055,5.1
181-82-62,B,Mandalay,Normal,Female,Home and,,6,4.911,103.131,########,10:58,Cash,98.22,4.761905,4.911,7
838-02-18,C,Naypyitaw,Member,Female,Home and,,2,1.273,26.733,2/22/2019,12:10,Credit card,25.46,4.761905,1.273,5.2
887-42-05,C,Naypyitaw,Normal,Female,Sports and,,7,29.099,611.079,########,10:31,Credit card,581.98,4.761905,,6.6
457-12-02,C,Naypyitaw,Member,Female,Sports and,,6,10.566,221.886,3/14/2019,13:49,Ewallet,211.32,4.761905,10.566,6.5
226-34-00,B,Mandalay,Normal,Female,Electronic,,4,2.756,57.876,########,11:10,Ewallet,55.12,4.761905,2.756,9
321-49-73,B,Mandalay,Member,Male,Sports and,,1,4.4155,92.7255,2/15/2019,17:38,Credit card,88.31,4.761905,4.4155,5.2
397-25-87,A,Yangon,Member,Female,Health and,,9,17.829,374.409,1/13/2019,17:54,Credit card,356.58,4.761905,17.829,6.8
431-66-23,B,Mandalay,Normal,Female,Electronic,,9,39.7125,833.9625,2/15/2019,20:51,Credit card,794.25,4.761905,39.7125,7.6
825-94-59,B,Mandalay,Normal,Male,Sports and,,2,2.531,53.151,########,19:26,Ewallet,50.62,4.761905,2.531,7.2
641-62-72,B,Mandalay,Normal,Male,Home and,,6,29.976,629.496,3/24/2019,13:33,Ewallet,599.52,4.761905,29.976,7.1
756-93-18,C,Naypyitaw,Member,Female,Fashion ac,,2,8.335,175.035,########,14:05,Credit card,166.7,4.761905,8.335,9.5
243-55-84,A,Yangon,Normal,Female,Food and b,,10,37.22,781.62,2/27/2019,11:40,Ewallet,744.4,4.761905,37.22,5.1
458-10-86,C,Naypyitaw,Normal,Male,Health and,,7,22.428,470.988,1/20/2019,12:27,Ewallet,448.56,4.761905,22.428,7.6
501-61-17,B,Mandalay,Normal,Female,Home and,,6,18.945,397.845,########,20:24,Ewallet,378.9,4.761905,18.945,9.8
235-06-85,C,Naypyitaw,Member,Male,Home and,,3,12.858,270.018,1/24/2019,20:59,Ewallet,257.16,4.761905,12.858,5.1
433-08-78,C,Naypyitaw,Normal,Female,Health and,,7,27.6115,579.8415,########,19:48,Ewallet,552.23,4.761905,27.6115,7.5
361-85-25,A,Yangon,Normal,Female,Sports and,,5,22.37,469.77,3/30/2019,10:18,Cash,447.4,4.761905,22.37,7.4
131-70-81,A,Yangon,Member,Female,Health and,,3,13.8135,290.0835,2/17/2019,16:27,Cash,276.27,4.761905,13.8135,4.2
500-02-22,C,Naypyitaw,Normal,Female,,,6,17.187,360.927,3/21/2019,17:04,Ewallet,343.74,4.761905,17.187,5.9
720-72-24,A,Yangon,Normal,Male,Food and b,,4,13.304,279.384,########,18:14,Ewallet,266.08,4.761905,13.304,6.9
702-83-52,C,Naypyitaw,Member,Male,Fashion ac,,9,44.919,943.299,3/27/2019,10:43,Cash,898.38,4.761905,44.919,6.6
809-69-94,A,Yangon,Normal,Female,Home and,,,22.84,479.64,1/19/2019,19:30,Ewallet,456.8,4.761905,22.84,5.7
449-16-67,A,Yangon,Normal,Male,Health and,,5,12.6975,266.6475,2/19/2019,14:53,Credit card,253.95,4.761905,12.6975,5.3
333-23-26,A,Yangon,Member,Male,Health and,,7,3.528,74.088,3/28/2019,20:14,Cash,70.56,4.761905,3.528,4.2
489-82-12,A,Yangon,Normal,Female,Electronic,,7,32.858,690.018,########,11:51,Credit card,657.16,4.761905,32.858,7.3
859-97-60,C,Naypyitaw,Member,Male,Electronic,,2,8.425,176.925,3/26/2019,14:13,Credit card,168.5,4.761905,8.425,5.3
676-10-22,B,Mandalay,Member,Male,Fashion ac,,1,2.689,56.469,########,20:13,Ewallet,53.78,4.761905,2.689,4.7
373-88-14,C,Naypyitaw,Member,Male,Home and,,5,8.9525,188.0025,########,18:44,Ewallet,179.05,4.761905,8.9525,7.9
365-16-43,B,Mandalay,Normal,Female,Food and b,,8,10.572,222.012,2/24/2019,14:26,Ewallet,211.44,4.761905,10.572,8.9
503-21-43,B,Mandalay,Member,Male,Health and,,3,5.9865,125.7165,2/21/2019,12:40,Ewallet,119.73,4.761905,5.9865,9.3
305-89-27,B,Mandalay,Member,Female,Home and,,3,3.285,68.985,########,18:43,Ewallet,65.7,4.761905,3.285,4.7
574-80-14,B,Mandalay,Member,Female,Food and b,,4,12.57,263.97,2/25/2019,13:22,Ewallet,251.4,4.761905,12.57,8.7
784-08-03,C,Naypyitaw,Member,Female,Food and b,,4,4.208,88.368,1/13/2019,13:58,Cash,84.16,4.761905,4.208,7.6
200-40-61,B,Mandalay,Member,Male,Home and,,6,19.773,415.233,########,11:45,Cash,395.46,4.761905,19.773,5.7
846-10-03,A,Yangon,Normal,Female,Fashion ac,,7,14.8995,312.8895,########,11:51,Cash,297.99,4.761905,14.8995,6.8
577-34-75,C,Naypyitaw,Member,Male,Food and b,,9,22.7205,477.1305,########,17:16,Cash,454.41,4.761905,22.7205,5.4
430-02-38,B,Mandalay,Normal,Male,Electronic,,6,13.806,289.926,########,15:55,Cash,276.12,4.761905,13.806,7.1
867-47-19,C,Naypyitaw,Normal,Female,Home and,,10,7.9,165.9,########,12:07,Cash,158,4.761905,7.9,7.8
384-59-66,A,Yangon,Member,Female,Food and b,,9,44.397,932.337,2/19/2019,15:07,Cash,887.94,4.761905,44.397,8.4
256-58-36,C,Naypyitaw,Member,Male,Fashion ac,,1,4.599,96.579,3/18/2019,15:29,Cash,91.98,4.761905,4.599,9.8
324-92-38,A,Yangon,Member,Male,Electronic,,2,2.089,43.869,########,18:45,Cash,41.78,4.761905,2.089,9.8
593-08-59,A,Yangon,Normal,Female,Fashion ac,,1,0.775,16.275,3/19/2019,15:23,Credit card,15.5,4.761905,0.775,7.4
364-34-29,C,Naypyitaw,Member,Male,Electronic,,3,14.523,304.983,3/30/2019,20:37,Cash,290.46,4.761905,14.523,6.7
794-42-37,B,Mandalay,Normal,Male,Food and b,,2,3.333,69.993,1/26/2019,14:41,Credit card,66.66,4.761905,3.333,6.4
172-42-82,B,Mandalay,Normal,Female,Electronic,,2,3.827,80.367,########,18:18,Credit card,76.54,4.761905,3.827,5.8
558-60-50,A,Yangon,Normal,Female,Home and,,9,14.985,314.685,########,15:27,Ewallet,299.7,4.761905,14.985,7.2
195-06-04,A,Yangon,Member,Male,Home and,,3,12.1515,255.1815,1/13/2019,12:55,Credit card,243.03,4.761905,12.1515,9.3
605-03-27,A,Yangon,Normal,Female,Health and,,3,2.37,49.77,3/25/2019,18:02,Cash,47.4,4.761905,2.37,9.5
214-30-27,B,Mandalay,Member,Female,Electronic,,5,8.6225,181.0725,########,19:44,Credit card,172.45,4.761905,8.6225,9
746-04-10,B,Mandalay,Member,Female,Food and b,,10,42.315,888.615,########,11:36,Credit card,846.3,4.761905,42.315,9
448-34-87,B,Mandalay,Member,Male,Home and,,7,12.9185,271.2885,########,13:51,Ewallet,258.37,4.761905,12.9185,6.7
452-04-88,B,Mandalay,Normal,Male,Electronic,,7,30.478,640.038,1/26/2019,15:17,Cash,609.56,4.761905,30.478,5.5
531-56-47,A,Yangon,Normal,Male,Home and,,3,12.012,252.252,########,15:29,Cash,240.24,4.761905,12.012,5.4
744-82-91,C,Naypyitaw,Normal,Male,Fashion ac,,2,8.613,180.873,########,17:59,Cash,172.26,4.761905,8.613,8.2
883-69-12,B,Mandalay,Member,Male,Fashion ac,,2,4.992,104.832,########,11:55,Credit card,99.84,4.761905,4.992,7
221-25-50,A,Yangon,Normal,Female,Food and b,,4,14.932,313.572,########,10:39,Cash,298.64,4.761905,14.932,8.5
518-71-68,B,Mandalay,Member,Male,Food and b,,6,7.98,,2/26/2019,15:10,Ewallet,159.6,4.761905,7.98,4.9
156-20-03,B,Mandalay,Normal,Female,Electronic,,1,1.2725,26.7225,########,18:10,Credit card,25.45,4.761905,1.2725,5.1
151-33-74,B,Mandalay,Normal,Female,Food and b,,1,3.3885,71.1585,########,20:43,Credit card,67.77,4.761905,3.3885,6.5
728-47-90,C,Naypyitaw,Member,Male,Food and b,,4,11.918,250.278,1/19/2019,12:46,Cash,238.36,4.761905,11.918,9.8
809-46-18,A,Yangon,Normal,Male,Health and,,4,11.63,244.23,1/23/2019,17:44,Cash,232.6,4.761905,11.63,8.4
139-32-41,A,Yangon,Member,Female,Sports and,,9,43.866,921.186,3/14/2019,14:19,Ewallet,877.32,4.761905,43.866,7.4
148-41-79,C,Naypyitaw,Normal,Male,Health and,,7,34.986,734.706,1/23/2019,10:33,Cash,699.72,4.761905,34.986,6.1
189-40-52,C,Naypyitaw,Normal,Male,Electronic,,7,33.7295,708.3195,########,11:40,Cash,674.59,4.761905,33.7295,6
374-38-55,B,Mandalay,Normal,Female,Fashion ac,,5,15.9275,334.4775,########,19:30,Ewallet,318.55,4.761905,15.9275,8.5
764-44-89,B,Mandalay,Normal,Female,Health and,,2,1.476,30.996,2/18/2019,14:42,Ewallet,29.52,4.761905,1.476,4.3
552-44-59,B,Mandalay,Member,Male,,,8,24.8,520.8,########,19:08,Credit card,496,4.761905,24.8,6.2
267-62-73,C,Naypyitaw,Member,Male,Electronic,,10,41.17,864.57,3/29/2019,19:12,Ewallet,823.4,4.761905,41.17,4.3
430-53-47,B,Mandalay,Member,Male,Health and,,8,30.148,633.108,1/28/2019,15:46,Credit card,602.96,4.761905,30.148,8.4
886-18-28,A,Yangon,Normal,Female,Food and b,,5,14.14,296.94,3/22/2019,19:06,Credit card,282.8,4.761905,14.14,4.5
602-16-69,B,Mandalay,Normal,Female,Sports and,,10,38.3,804.3,1/24/2019,18:10,Ewallet,766,4.761905,38.3,6
745-74-07,A,Yangon,Normal,Male,Electronic,,2,5.803,121.863,########,20:46,Ewallet,116.06,4.761905,5.803,8.8
690-01-66,B,Mandalay,Normal,Male,Fashion ac,,10,8.745,183.645,2/22/2019,18:35,Ewallet,174.9,4.761905,8.745,6.6
652-49-67,C,Naypyitaw,Member,Female,Electronic,,1,3.0475,63.9975,2/18/2019,11:40,Ewallet,60.95,4.761905,3.0475,5.9
233-67-57,C,Naypyitaw,Normal,Male,Health and,,1,2.0175,42.3675,1/29/2019,13:46,Ewallet,40.35,4.761905,2.0175,6.2
303-96-22,B,Mandalay,Normal,Female,Home and,,10,48.69,1022.49,########,17:16,,973.8,4.761905,48.69,4.4
727-02-13,A,Yangon,Member,Male,Food and b,,1,1.592,33.432,########,13:22,Cash,31.84,4.761905,1.592,7.7
347-56-24,A,Yangon,Normal,Male,Home and,,1,3.291,69.111,2/22/2019,15:33,Cash,65.82,4.761905,3.291,4.1
849-09-38,A,,Member,Female,Fashion ac,,7,30.919,649.299,2/18/2019,13:28,Cash,618.38,4.761905,30.919,6.6
